Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
30,Female,Bachelor's Degree,Human Resources Coordinator,4,55000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
28,Female,Bachelor's Degree,Human Resources Coordinator,4,60000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
29,Female,Bachelor's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
27,Female,Bachelor's Degree,Human Resources Coordinator,2,47000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
25,Female,Bachelor's Degree,Human Resources Coordinator,2,47000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Bachelor's Degree,Human Resources Coordinator,2,45000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
33,Female,Bachelor's Degree,Human Resources Manager,6,75000
39,Female,Master's Degree,Human Resources Manager,11,120000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
34,Female,Bachelor's Degree,Human Resources Manager,6,75000
40,Female,Master's Degree,Human Resources Manager,12,130000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
33,Female,Bachelor's Degree,Human Resources Manager,8,95000
41,Female,Master's Degree,Human Resources Manager,13,140000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
34,Female,Bachelor's Degree,Human Resources Manager,9,99000
43,Female,Master's Degree,Human Resources Manager,14,146000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Bachelor's Degree,Human Resources Manager,8,92000
44,Female,Master's Degree,Human Resources Manager,15,152000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
35,Female,Master's Degree,Human Resources Manager,8,92000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
30,Female,Bachelor's Degree,Junior HR Coordinator,2,40000
30,Female,Bachelor's Degree,Junior HR Coordinator,4,60000
27,Female,Bachelor's Degree,Junior HR Coordinator,2,50000
31,Female,High School,Junior HR Coordinator,3,38000
27,Female,High School,Junior HR Coordinator,1,30000
33,Male,High School,Junior HR Coordinator,3,38000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
31,Female,High School,Junior HR Coordinator,3,38000
27,Female,High School,Junior HR Coordinator,1,30000
33,Male,High School,Junior HR Coordinator,3,38000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
30,Male,High School,Junior HR Coordinator,2,33000
26,Female,Bachelor's Degree,Junior HR Coordinator,1,35000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
28,Female,Bachelor's Degree,Junior HR Coordinator,3,45000
26,Male,Bachelor's Degree,Junior HR Coordinator,2,38000
23,Female,Bachelor's Degree,Junior HR Coordinator,1,32000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
25,Female,High School,Junior HR Coordinator,1,32000
28,Female,Bachelor's Degree,Junior HR Coordinator,3,45000
26,Male,Bachelor's Degree,Junior HR Coordinator,2,38000
23,Female,Bachelor's Degree,Junior HR Coordinator,1,32000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,500
29,Female,Bachelor's Degree,Junior HR Generalist,3,45000
31,Male,Bachelor's Degree,Junior HR Generalist,4,50000
22,Female,High School,Junior HR Generalist,0,40000
26,Male,Bachelor's Degree,Junior HR Generalist,2,50000
24,Female,High School,Junior HR Generalist,1,32000
28,Male,High School,Junior HR Generalist,1,32000
26,Female,High School,Junior HR Generalist,2,35000
31,Male,High School,Junior HR Generalist,2,35000
30,Male,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
24,Female,High School,Junior HR Generalist,1,32000
28,Male,High School,Junior HR Generalist,1,32000
26,Female,High School,Junior HR Generalist,2,35000
31,Male,High School,Junior HR Generalist,2,35000
30,Male,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
31,Male,High School,Junior HR Generalist,2,35000
27,Female,High School,Junior HR Generalist,1,32000
25,Female,Master's Degree,Junior HR Generalist,1,32000
32,Male,Bachelor's Degree,Junior HR Generalist,5,60000
23,Female,Bachelor's Degree,Junior HR Generalist,1,32000
26,Female,Bachelor's Degree,Junior HR Generalist,2,42000
27,Female,Bachelor's Degree,Junior HR Generalist,2,42000
28,Female,Bachelor's Degree,Junior HR Generalist,3,50000
25,Male,High School,Junior HR Generalist,2,40000
26,Female,Bachelor's Degree,Junior HR Generalist,1,32000
33,Female,Bachelor's Degree,Junior HR Generalist,7,65000
31,Male,Bachelor's Degree,Junior HR Generalist,5,60000
27,Female,Master's Degree,Junior HR Generalist,2,42000
26,Female,Bachelor's Degree,Junior HR Generalist,2,42000
26,Female,Bachelor's Degree,Junior HR Generalist,2,42000
27,Female,Bachelor's Degree,Junior HR Generalist,2,42000
28,Female,Bachelor's Degree,Junior HR Generalist,3,50000
25,Male,High School,Junior HR Generalist,2,40000
26,Female,Bachelor's Degree,Junior HR Generalist,1,32000
33,Female,Bachelor's Degree,Junior HR Generalist,7,65000
31,Male,Bachelor's Degree,Junior HR Generalist,5,60000
27,Female,Master's Degree,Junior HR Generalist,2,42000
26,Female,Bachelor's Degree,Junior HR Generalist,2,42000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,50000
32,Female,Bachelor's Degree,Junior Marketing Manager,4,60000
33,Female,Bachelor's Degree,Junior Marketing Manager,5,70000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
31,Male,Bachelor's Degree,Junior Marketing Manager,5,70000
29,Female,Bachelor's Degree,Junior Marketing Manager,3,55000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,57000
32,Male,Bachelor's Degree,Junior Marketing Manager,6,72000
